,Id,Sentiment,Instagram Comment Text,label,clean_teks
312,313,positive,"Nah ini baru keren, daripada mba mba superman wkwkwk",1,keren mba mba superman wkwkwk
313,314,positive,"Sumpah gua suka bgt sama lagu dia yg ini, asik bgt di dengernyaa",1,sumpah gua suka bgt lagu asik bgt dengernyaa
314,315,positive,Enak banget mak lagu2 dialbumnya paling suka yg inih sm beautiful mistake,1,enak banget mak lagu album suka inih beautiful mistake
315,316,positive,Mantap .gw suka bngt ama agnes.karena dy artis yg bertalenta .dan ke kayaan dy ga pernah dipamer ky artis ygblain.gw suka dy ga pernah pamer.keren bngt,1,mantap gw suka bngt ama agnes dy artis talenta kaya dy pamer ky artis ygblain gw suka dy pamer keren bngt
316,317,positive,enakk musik nyaa . apa lagii lhatt ka agnes nyaa dance kaya nyaa nyamaann dan enakk bgt tuh kayaa nyaa,1,enakk musik nyaa lhatt ka agnes nyaa dance kaya nyaa nyamaann enakk bgt kayaa nyaa
317,318,positive,"Asik bgts dancenya,apa lg lagunya mancappppp",1,asik bgts dancenya lg lagu mancappppp
318,319,positive,Ganteng banget meski aura... Kenceng banget & diragukan.semoga langgeng mami..,1,ganteng banget aura kenceng banget ragu moga langgeng mami
319,320,positive,"Mami depe cantik banget. Awet muda, ngga kalah sm penyanyi pendatang baru. Semoga samawa...  <USERNAME>",1,mami depe cantik banget awet muda ngga kalah nyanyi moga samawa
320,321,positive,Ganteng yesss. Mami cuco deh sama babang. Semoga langgeng ya unchhh lope mami,1,ganteng yesss mami cuco deh babang moga langgeng unchhh lope mami
321,322,positive,Mbak dewi jadi lebih sabar keliahatannya... Keren semoga semakin langgeng,1,mbak dewi sabar keliahatannya keren moga langgeng
322,323,positive,Soal pasangan hidup ijk salut sih sama mami depe.. ga matre n neko2.. yg penting single n cocok doi mau diajak merit.. ga kyk tetangga sblh saking matrenya suami org di embat jg..,1,pasang hidup ijk salut sih mami depe matre n neko single n cocok doi ajak rit kyk tetangga sblh saking matrenya suami org embat
323,324,positive,mau duda mau singgel itu ngak masalah yg penting laki jaman sekarang setia menemani dunia akhirat amin good luck dewi persil sehat slalu dlm berkarya,1,duda singgel ngak laki jaman setia tani dunia akhirat good luck dewi persil sehat slalu dlm karya
324,325,positive,Muantepp ganteng...selamat menempuh hidup baru mg langgeng rumah tanggax bhagia n selladem ayem...??????,1,muantepp ganteng selamat tempuh hidup mg langgeng rumah tanggax bhagia n selladem ayem
325,326,positive,"Mb depe langgeng yo karo masny.mb ibuku ngefans bgt sm mb depe dri mb sm mas saiful dlu smpe2 blng jdi pembntuny gapapala ktny,pgn bgt ktmu mb depe ibuku kami dijambi mb",1,mb depe langgeng yo karo masny mb ngefans bgt mb depe dri mb mas saiful dlu smpe blng jdi pembntuny gapapala ktny pgn bgt ktmu mb depe dijambi mb
326,327,positive,Jangan di dengar kata 2 yg menyakitkan hati lebih baik tenang jalanin aja dengan pilihan andah sendiri bahagia itu biasanya ada di kata hatimu maju trus dan sukses bersama pasangan mu,1,dengar sakit hati tenang jalanin pilih andah bahagia hati maju trus sukses pasang mu
327,328,positive,"Cakep,ganteng pacarnya dewi persik,udah ini aja jgn ganti lg yaa dewi",1,cakep ganteng pacar dewi persik udah jgn ganti lg yaa dewi
328,329,positive,"Beruntungnya Bella.. Orang2 jadi fokus ama komen lakinya. Coba kalo ngga, pasti model bajunya yang diceramahin ama netizen ??",1,untung bella orang fokus ama komen laki coba kalo ngga model baju diceramahin ama netizen
329,330,positive,Beginilah pasangan suami istri yg normal.. Romantisme hanya dia dan istri yg tau. Ga perlu diumbar.. Tp dijaga. Yg suka umbar kemesraan iti kebanyakan menutupi kenyataan yg sebenarnya.,1,pasang suami istri normal romantisme istri tau umbar jaga suka umbar mesra iti tutup nyata
330,331,positive,"Naksir Ama ceweknya, kyanya lembut banget Kya bolu ??",1,naksir ama cewek kyanya lembut banget kya bolu
331,332,positive,Cewex luar biasa cntik... Cowox.. Mmmmhh hehe,1,cewex cntik cowox mmmmhh hehe
332,333,positive,"Cewenya cantikk, the power of tajir ??",1,cewenya cantikk the power of tajir
333,334,positive,Alhamdulillah lebih ganteng babang Emran ya  <USERNAME> ??,1,alhamdulillah ganteng babang emran
334,335,positive,"Alhamdulillah  <USERNAME> gak jadi sama yg ini... engku emran masyaallah ganteng, anteng, sabar, sholeh, penyanyang, senyumnya cute.. baper dech",1,alhamdulillah engku emran masyaallah ganteng anteng sabar sholeh nyanyang senyum cute baper dech
335,336,positive,Cantik manis cewe nya .. cocok ajalah,1,cantik manis cewe cocok
336,337,positive,"Cewenya manis, cakepan yg skrg Dr yg kmrn ga jd.",1,cewenya manis cakep skrg dr kmrn
337,338,positive,yg ini lbh cantik sih. hebat jg ni lakik ciwik nya cakep2 lho..,1,lbh cantik sih hebat ni lakik ciwik cakep lho
338,339,positive,Semoga betul klo sma yg ini mh....klo bella mh udah dapet yg amat sangat pas lah????,1,moga klo sma mh klo bella mh udah dapet pas
339,340,positive,"Semoga ga putus lagi ya. Ka bella udah bahagia banget tuh, ga malu??? ??????",1,moga putus ka bella udah bahagia banget malu
340,341,positive,Yaampun cantiikk bangett aslii! Angguunn ??,1,yaampun cantiikk bangett asli angguunn
341,342,positive, <USERNAME> euum setuju sekaliii emang cantikan ini dari pada yang sebelumnya. Lebih WOW... ?? terbaik ?? terpelihara hehe,1,euum tuju sekaliii emang cantik wow pelihara hehe
342,343,positive,"Cantiik, senyumnya mirip Maudy Kusnaedi",1,cantiik senyum maudy kusnaedi
343,344,positive,"Dari kisah jevin radhini rini gue jd belajar 1 hal. ""Kalau memang jodohmu, maka akan ada saja jalanNya"". Gue kebetulan ngikutin dr awal. Gue nonton pas live the remix jevin ngomong 'itu pacar saya nonton' sambil nunjuk radhini. Gue jg nntn pas jevin meluk radhini erat bgt di backstage stlh lolos ke final. Keliatan jevin ini anaknya gentle, tulus dan penyayang. Tapi Allah maha pembolak-balik hati. Mei '15 jevin radhini pcrn, sept '15 jevin rini dipasangin the remix, Des '15 final the remix, jan '16 jevin radhini putus, feb '16 jevin rini pcrn, april '16 jevin ngelamar rini, feb '17 jevin rini tunangan, mei '17 jevin rini nikah. Allah works in many ways??. Allah's plan is better than our plan. Jevin yg dulunya berfikiran akan nikah umur 30, siapa sangka di umur 25 dan dlm waktu pcrn baru 2 bulan udah yakin ngajakin anak orang nikah. Ah, happy wedding soundwave. Bahagia selalu??",1,kisah jevin radhini rini gue ajar jodoh jalan gue ngikutin dr gue nonton pas live the remix jevin ngomong pacar nonton nunjuk radhini gue nntn pas jevin luk radhini erat bgt backstage stlh lolos final liat jevin anak gentle tulus sayang allah maha pembolak-balik hati mei jevin radhini pcrn sept jevin rini dipasangin the remix des final the remix jan jevin radhini putus feb jevin rini pcrn april jevin ngelamar rini feb jevin rini tunang mei jevin rini nikah allah works in many ways allah s plan is better than our plan jevin dulunya berfikiran nikah umur sangka umur dlm pcrn udah ngajakin anak orang nikah ah happy wedding soundwave bahagia
344,345,positive,"Kalau kita bisa mengartikan jodoh,ini lah yang di bilang jodoh.cantik lahir batin tapi kl ga jodoh perpisahanlah yang terbaik..",1,arti jodoh bilang jodoh cantik lahir batin kl jodoh pisah
345,346,positive,Pingkan ni suaranya enak banget.. bindeng2 gimana gt.. berciri khas.. ibarat gw merem denger suaranya gw udh langsung tauk,1,pingkan ni suara enak banget bindeng gimana gt cir khas gw merem denger suara gw udh langsung tauk
346,347,positive,Hatinya terbuat dari apa ya .. Mbaa gigi yang berhati luarbiasanya ajah sampe di benci .. Cobaa sebutin heternya mbaa kesalahan apa yang mba gigi lakukan :'( duhh aku ajah jadi sukak sama sifatnyaaaaaaaaaaa,1,hati mbaa gigi hati luarbiasanya ajah sampe benci cobaa sebutin heternya mbaa salah mba gigi laku duhh ajah sukak sifatnyaaaaaaaaaaa
347,348,positive,"Suka banget banget nih sama ni artis, gak neko neko, ternyata masih lahiran 1996 ??????",1,suka banget banget nih ni artis neko neko nyata lahir
348,349,positive,"alhamdulillahhh... ada juga yang ngepost ayangnya Ibel.... biarin deh damai seisi dunia.... masing2 sdh punya pasangan, jadi engga ada lg yang bilang Ibel PHO.... Happy b""day Ibel",1,alhamdulillahhh ngepost ayangnya ibel biarin deh damai isi dunia sdh pasang engga lg bilang ibel pho happy b day ibel
349,350,positive,"Ini kakaknya murid2ku waktu msh ngajar di sekolah internasional mihil. Anaknya cantik2 dan si ibu dan bpk ramah dan baik bngt. Seluruh sepupunya di sekolah yg sama, yg uang masuknya aja 70 jtan lbh/siswa. G tau skrg brp.",1,kakak murid msh ngajar sekolah internasional mihil anak cantik si bpk ramah bngt sepupu sekolah uang masuk jtan lbh siswa g tau skrg brp
350,351,positive," <USERNAME> justru karena ka bella sholehah, punya penghasilan sendiri, dan cantik jadi Allah mau kasih jodoh yang lebih baik lagi..",1,ka bella sholehah hasil cantik allah kasih jodoh
351,352,positive,"Mbak bela, nikahnya berdasarkan atas dasar agama mbak yg diutamakan ya. Biar laki2nya dpt yg baik. Saya yakin banyak laki2 yg baik dan kaya raya yg mau nikahin mbak",1,mbak bela nikah dasar dasar agama mbak utama biar laki dpt laki kaya raya nikahin mbak
352,353,positive,Duh geulis kitu ditinggal sama yg 'itu' duuuhhhh hahaha jodohnya pasti Allah kasih yg lebih baik Teeeh ??,1,duh geulis kitu tinggal duuuhhhh hahaha jodoh allah kasih teeeh
353,354,positive,"Bu Ameeel.... udah lama ga ke bank,kangen bu Amel yg cantik,ramah,baik ama kangen tentengannya hihiii ????. Nanya si mba bu Amelnya pindah rumah dan lg hamil. Sehat2 yaa bu Amel,salam buat Annabel",1,bu ameeel udah bank kangen bu amel cantik ramah ama kangen tenteng hihiii nanya si mba bu amelnya pindah rumah lg hamil sehat yaa bu amel salam annabel
354,355,positive,"Ambil positifnya aja mbak toh oma nani yang menjalankan, mau mbak bilang gimana nggak mungkin kan oma langsung cerai karena itu udah pilihan hidup dia gimana jadi lebih baik didoakan semoga langgeng karena menikah juga ibadah heheu  <USERNAME>",1,ambil positif mbak oma nan jalan mbak bilang gimana nggak oma langsung cerai udah pilih hidup gimana doa moga langgeng meni ibadah heheu
355,356,positive,"Alesha arti namanya : Yang dilindungi Allah....aamiin yra, ya nak....",1,alesha arti nama lindung allah aamiin yra nak
356,357,positive,Semoga anak nya bsok pas bangun langsung jd dewasa biar bisa bakal jodoh saya???? pasti gedenya ntar sama cakep kek kakaknya Fahri..,1,moga anak bsok pas bangun langsung dewasa biar jodoh gede ntar cakep kek kakak fahri
357,358,positive,min mnta doanya jg buat saya mudahan dilancarkan dan selamat saat melahirkan bulan mei ini. Aamiin,1,min mnta doa mudah lancar selamat lahir mei aamiin
358,359,positive,"Waaah.... Hamil Malah makin cantik, cew kali yeee debay nya.... ??",1,waaah hamil cantik cew kali yeee debay
359,360,positive,mba acha cantik banget banget banget !! buat calon ibu yg blm d kasih momongan sm Allah smoga di segerakan ya ??,1,mba acha cantik banget banget banget calon blm d kasih momong allah smoga
360,361,positive,"Gemulai'nya Momo,, Bak Putri keraton Jawa,,, semoga bersatu selama'nya dan cuma Maut yg memisah'kan,, Gbu...",1,gemulai momo bak putri keraton jawa moga maut pisah gbu
361,362,positive,Berasa kaya mau manggung kk  <USERNAME> ?? semoga lancar dan cepat punya momongan biar Ada Princess Kecil MoMo atau gak prince ??,1,asa kaya manggung kk moga lancar cepat momong biar princess momo prince
362,363,positive,"waaahhh sm dokter sigit ya, ini dokter the best banget, baik banget, humble orgnya, recomend banget buat yg mau program dan kehamilan ??",1,waaahhh dokter sigit dokter the best banget banget humble orgnya recomend banget program hamil
363,364,positive,"Ashanti bunda the best, Slalu belain/support anaknya. Mskipun bkn ank kndung??",1,ashanti bunda the best slalu bain support anak mskipun bkn ank kndung
364,365,positive,Smua orng berhak untuk melakukan apapun yg mereka suka.. Asal g mrugikan dirinya ataupun ornglain.. Mau aurel dandan berlebihan atau natural itu hak dia.. Apalagi aurel pinter banget dandannya.. Kliatan cantiiik banget.. ????,1,smua orng hak laku suka g mrugikan ornglain aurel dandan natural hak aurel pinter banget dandan kliatan cantiiik banget
365,366,positive,Beruntung si aurel dpt ibu sambung kaya ashanti .  <USERNAME>,1,untung si aurel dpt sambung kaya ashanti
366,367,positive,salut ma bunda  <USERNAME> .. mskipun ibu sambung.. tpi sellu jdi org yg plingbdpan mmbela aurel n azriel dri pra hatters..,1,salut ma bunda mskipun sambung tpi sellu jdi org plingbdpan mmbela aurel n azriel dri pra hatters
367,368,positive,"Keren ya ashanty segitu sayangnya sama anak nya(padahal bukan anak kandung), yang ibu kandung aja blm tentu begitu. Ini orang hatinya kek bidadari di tv tv. Beruntung banget itu aurel azriel punya ibu tiri macam dia",1,keren ashanty segitu sayang anak anak kandung kandung blm orang hati kek bidadari tv tv untung banget aurel azriel tiri
368,369,positive,"Salut buat Bunda  <USERNAME> slalu yg trdpan melindungi ank""yh...mngalahin ibu kandung sndri yg cma Diam ajj...bt aurel pa yg slah pd dya jga Manusia ciptaan Allah klau pun Dya lbh sgla yh dri yg suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti Aurel yg lbh baek n bgs dri yg nyinyiiir..",1,salut bunda slalu trdpan lindung ank yh mngalahin kandung sndri cma diam ajj bt aurel pa slah pd dya jga manusia cipta allah klau dya lbh sgla yh dri suka nyinyiir mslh pnampilan brarti dh nasib tuuh orang g bsa sprti aurel lbh baek n bgs dri nyinyiiir
369,370,positive,Ibu tiri terhebat..... Ntr palingan klo dah 20an dia baru perawatan .skrg msh muda kasian klo di paksa perawatan .cm ya paling tutup mata tutup kuping skrg mah,1,tiri hebat ntr klo dah an awat skrg msh muda kasi klo paksa awat cm tutup mata tutup kuping skrg
370,371,positive," <USERNAME> aurel itu cantik tau. Pernah liat asli nya kok. Org sirik itu yg menjelek jelekannya. Padahal muka sendiri belum tente lebih cantik dan muda daripada aurel. aurel difoto nampak putib bilangnya suntik putih, kelihatan hitam dibilang gk bisa ra",1,aurel cantik tau liat asli org sirik jelek jelek muka tente cantik muda aurel aurel foto nampak putib bilang suntik putih lihat hitam bilang gk ra
371,372,positive," <USERNAME> Astagfirullah... Mbak tolong ucapannya dijaga ya, ALLAH menciptakan manusia dengan sempurna, kok mbak ngomongnya kayak gitu. Aurel cantik kok, wajar manusia ada kekurangannya. Dan mbak Ashanti wajar belain anaknya, bukan caper ya mbak, sia",1,astagfirullah mbak tolong jaga allah cipta manusia sempurna mbak ngomongnya kayak gitu aurel cantik wajar manusia mbak ashanti wajar bain anak caper mbak sia
372,373,positive,"aurel itu perempuan hebat, ingat bgt kejadian zaman pipi mimi ny & dilihat didepan mata dia sendiri. Ga semua anak bs strong kyk dia. Yg nyinyir pasti iri krn aurel bs punya keluarga bahagia kyk skrg. Yg blg bundanya Ash lebay, mungkin blm punya anak. Hati2 sayang..km jg perempuan, nanti bakal jd ibu. Bayangin anakmu yg jd korban bully ??",1,aurel perempuan hebat bgt zaman pipi mimi ny lihat mata anak bs strong kyk nyinyir iri krn aurel bs keluarga bahagia kyk skrg blg bunda ash lebay blm anak hati sayang km perempuan bayangin anak korban bully
373,374,positive,Ganteng... Ini klo ga salah managernya.. semoga d lancarkan yaa..,1,ganteng klo salah managernya moga d lancar yaa
374,375,positive,"Mukanya mirip ,,,insya Allah jodoh dunia akhirat mbk  <USERNAME> amiiii",1,muka insya allah jodoh dunia akhirat mbk amiiii
375,376,positive,Cantik banggeett ya kak depe.. ???? gk keliatan loh klo dy pernah nikah.. seperti msh gadis wajah nya.. cantik ???????????? semoga lancar sampai hari H kak depe.. bahagia dunia akhirat aammiinnn ??,1,cantik banggeett kak depe gk liat loh klo dy nikah msh gadis wajah cantik moga lancar h kak depe bahagia dunia akhirat aammiinnn
376,377,positive,Dadddd :( Semoga bisa dateng yaaa & untuk papa-papa diluar sana. Semoga sehat selalu & bisa menjadi saksi anak-anaknya saat menikah. AAMIIN!????,1,dadddd moga dateng yaaa papa moga sehat saksi anak meni aamiin
377,378,positive,Semoga dilancarkan nikahnya dan ayahnya lekas ditemukan dalam keadaan sehat tanpa kurang suatu apapun :),1,moga lancar nikah ayah lekas temu sehat
378,379,positive,Semoga aja nikahannya lancar y mb. Jgn berlarut sedih kl bapak tirinya gak datang yg penting bapak kandung datang. Mungkin sj ada alasan anak kandung dari bapak tersebut melarang. Mungkin sj bapak itu udah balikan sama istri pertamanya. Dan kl sibapak datang itu berrti akan mengingatkan cerita lama. Mungkin yaa..,1,moga nikah lancar y mb jgn larut sedih kl tiri kandung alas anak kandung larang udah istri kl sibapak berrti cerita yaa
379,380,positive,"Yea pak polisinya pinter hahahaha.. langsung belok, SIM nembak, gatau rambu2. Malah minta surat perintah yaelah lu pikir rumah lu mau digeledah ??",1,yea polisi pinter hahahaha langsung belok sim nembak gatau rambu surat perintah yaelah lu pikir rumah lu geledah
380,381,positive,Ini mau nikah lagi baguass deh smoga kelak jd kluarga yg samawa,1,nikah baguass deh smoga kelak kluarga samawa
381,382,positive,Lucu.... suaranya kak abbey cantik kayak orang nya.... ?????????????? terharu....,1,lucu suara kak abbey cantik kayak orang haru
382,383,positive,Pernah ketemu sama mba artika sari disesemall di Jakarta...ampunnn ayunee...mana semampai....murah senyummm....cakep pisan lah,1,ketemu mba artika sari disesemall jakarta ampunnn ayunee semampai murah senyummm cakep pis
383,384,positive,"Bener kata pepatah Yess, Buah Jatuh gak Jauh dari PohoN nya... Cantik Nya dapet dari Mama_Nya, Suara Bagus dan Pinter nyanyi dari darah seni Papa Nya.. #calon generasi hebat di masa depan",1,bener pepatah yess buah jatuh pohon cantik dapet mama suara bagus pinter nyanyi darah seni papa calon generasi hebat
384,385,positive,"Bahagianya punya anak cantik berbakat, bersyukur bnr dapat titipan demikian indah",1,bahagia anak cantik bakat syukur bnr titip indah
385,386,positive,Semoga di berikan kesehatan dan rezeki yg berlimpaah pak ??,1,moga ikan sehat rezeki berlimpaah
386,387,positive,Semoga selalu sehat dan dimurahkan rejekinya ya Pak,1,moga sehat murah rejekinya
387,388,positive,"Pria setia, pekerja keras tdk malu pilih-pilih cari nafkah sangat sedikit sekali yang banyak kebalikan..beda bgt sama seseorang yang kenal. Mentang2 ganteng, milih nganggur ketimbang jd ojol. Udh gitu istri diselingkuhin lagi. Baik kalo ada maunya ????",1,pria setia kerja keras tdk malu pilih cari nafkah beda bgt orang kenal mentang ganteng milih nganggur ketimbang ojol udh gitu istri diselingkuhin kalo
388,389,positive,"Doa istri dan anak menyertaimu bang... lelaki yg bertanggung jawab itu sangat PERLU, karna kalo laki2 tanggung jawab otomatis dia akan sayang dgn anak dan istri. Beda dgn sayang yg belum tentu bertanggung jawab ??????",1,doa istri anak bang lelaki tanggung karna kalo laki tanggung otomatis sayang dgn anak istri beda dgn sayang tanggung
389,390,positive,Ya Allah bahagia itu gak harus dgn cara yg mewah sesederhana begini aj deh bahagia bisa komunikasi dgn keluarga ??,1,allah bahagia dgn mewah sederhana aj deh bahagia komunikasi dgn keluarga
390,391,positive,"Mereka hanya mencari rejeki utk keluarganya, kalau ada yg merasa tdk berkenan tolong jangan menggunakan kekerasan",1,cari rejeki utk keluarga tdk kenan tolong keras
391,392,positive,"Salut sekali Banting tulang demi menghidupi keluarga.yg duduk di bangku empuk,pakai AC Malah merampok.yg milih rakyat jelata lagi",1,salut banting tulang hidup keluarga duduk bangku empuk pakai ac rampok milih rakyat jelata
392,393,positive,"Amin, smg selalu di lancarkan n di mudahkan rejeki nya.. jd inget waktu suami sy jg gojek dulu, srg nlp nanyain anak istri nya udah mkn atau blm.. pdhl mgkn dia sendiri entah sempet mkn atau ngga, walaupun hujan2an n panas2an tp ga penh mengeluh.. selalu menyempatkan komunikasi n ttp keep in touch di sela2 kesibukannya. Bangga n ttp berjuang y ms gojek krn anak n istri selalu mendoakan yg terbaik..",1,smg lancar n mudah rejeki inget suami sy gojek srg nlp nanyain anak istri udah mkn blm pdhl mgkn sempet mkn ngga hujan n panas penh keluh komunikasi n ttp keep in touch sibuk bangga n ttp juang y ms gojek krn anak n istri doa
393,394,positive,"Respect dengan istri n anak2 nya yg menunggu dengan sabar dirumah insya Allah ,Allah swt selalu menjaga nya.",1,respect istri n anak tunggu sabar rumah insya allah allah swt jaga
394,395,positive,"Laki-laki yang beneran berjuang unt anak istri, membahagiakan istri insyaallah di dunia mendapat rejeki yg ga disangka-sangka di akherat akan ada surga kelak amiin",1,laki beneran juang unt anak istri bahagia istri insyaallah dunia rejeki sangka akherat surga kelak amiin
395,396,positive,"Bangga sama suami yg selalu ingat istri disela waktunya, apapun profesimu... Kaulah juaranya. Sehat terus pak gojek, semoga lacar rejekimu. Amiiin....",1,bangga suami istri profesi kau juara sehat gojek moga lacar rejekimu amiiin
396,397,positive,Apaoun pekerjaannya yg penting halal u tuk menafkahi keluarga ... Semangat pak,1,apaoun kerja halal u tuk nafkah keluarga semangat
397,398,positive,Gojek itu mayoritas pegangguran yang lama gak kerja trus hampir putus asaa tapi tibatiba ada lapangan pekerjaan yang gak harus pake ijasah terakhir.. ini sungguh lapangan kerja yang sangat membantu sekali menurut saya ??,1,gojek mayoritas pegangguran kerja trus putus asaa tibatiba lapang kerja pake ijasah sungguh lapang kerja bantu
398,399,positive," <USERNAME> aslinya cantik dan ayu loh mbak krn aku sudah bertemu langsung juga sesembaknya sangat ramah tidak sombong seperti mantan2 yg lain hhe maaf ikut nimbrung ,kalo makeup dibuat senatural mungkin krn sesembaknya memang mau menonjolkan wa",1,asli cantik ayu loh mbak krn temu langsung sembak ramah sombong mantan hhe maaf nimbrung kalo makeup natural krn sembak tonjol wa
399,400,positive," <USERNAME> suami saya seumuran sama saya mba, malah tuaan saya beberapa bulan tapi alhamdulillah suami saya gak kekanak kanakan hehe",1,suami umur mba tua alhamdulillah suami kekanak kana hehe
